lat,lon,u850,v850,q850,z500,rh850,mslp,t2m,driver,share
6.75,92.25,2.0165815,2.4879673,2.978755,1.6709874,8.556377,2.556017,1.8972397,rh850,0.38604975
6.75,92.5,2.2808638,2.9341106,2.6609116,2.0014958,8.03594,1.8743633,1.7043054,rh850,0.37390393
6.75,92.75,3.026743,2.2762473,2.5431216,1.7618475,8.2699995,1.8523585,1.2709978,rh850,0.39378485
6.75,93.0,2.4457042,2.7275808,2.311387,1.7095741,9.033811,1.5226941,1.632589,rh850,0.42246956
6.75,93.25,2.3482952,1.1927139,2.5043943,1.8650011,7.4990816,1.5040749,1.682492,rh850,0.40326202
6.75,93.5,2.2753112,2.907532,3.0701854,2.208092,6.6183724,1.6127656,1.3494238,rh850,0.33023036
6.75,93.75,3.2477746,0.9917192,2.4779801,1.9377953,6.0675726,1.6453443,1.2567877,rh850,0.34425992
6.75,94.0,3.3337271,2.16958,3.0711153,2.2478874,6.8598375,2.0332623,1.4894313,rh850,0.32350338
6.75,94.25,3.374668,2.2003422,3.073459,2.3937678,7.3765984,1.3275554,2.2442243,rh850,0.33544305
6.75,94.5,4.172582,2.0892782,2.4266427,2.4324856,6.3624606,1.3620397,1.6191047,rh850,0.3109009
6.75,94.75,3.8609214,1.4392458,2.4921565,2.0035741,6.5305543,1.8133754,1.6185035,rh850,0.33052155
6.75,95.0,4.285311,1.8478979,3.3107793,2.1972146,6.43952,1.538856,1.7425667,rh850,0.30144536
6.75,95.25,3.686112,1.8792436,3.0742254,1.9480447,6.687463,1.4173658,1.9211603,rh850,0.3244197
6.75,95.5,3.8117986,0.79353726,3.188077,2.3949609,6.22664,1.5835357,1.7610106,rh850,0.31512037
6.75,95.75,4.132537,0.83995575,2.6029055,1.5664952,6.2106905,1.5884218,1.8318001,rh850,0.33083442
6.75,96.0,4.612929,0.742259,2.5847611,1.7277563,6.3412466,1.6467481,1.676149,rh850,0.3280207
6.75,96.25,3.9101365,1.1595341,3.684363,1.8917114,5.8421226,1.6235698,2.0565536,rh850,0.28967303
6.75,96.5,3.6354432,0.5994685,2.5068588,1.6841958,6.310551,1.0405916,1.6420583,rh850,0.3622763
6.75,96.75,3.7083888,0.8909363,2.4968793,1.8555378,5.7479973,1.4166529,1.3010143,rh850,0.33001453
6.75,97.0,3.6487365,0.9132972,2.1400077,1.5786368,6.238675,1.3706597,1.6202495,rh850,0.35628676
6.75,97.25,4.138262,0.53474206,3.2341378,1.6084503,5.8532495,1.1308085,1.5195853,rh850,0.32483342
6.75,97.5,2.727525,0.7470448,3.0963986,1.7057272,5.5775404,1.3945079,0.945983,rh850,0.34440467
6.75,97.75,4.3915086,0.5437624,2.487635,1.5643959,6.2730393,1.6031637,1.2214361,rh850,0.34686533
6.75,98.0,3.5169978,0.721427,2.6578212,1.5508405,6.1881614,1.6804267,1.3883568,rh850,0.349534
6.75,98.25,3.3048246,0.4274414,2.6187274,1.2516816,5.9895487,1.5583339,0.9959183,rh850,0.37095085
6.75,98.5,4.1815605,0.78157246,3.2661903,1.799568,5.673618,1.6231265,1.0443116,rh850,0.30885324
6.75,98.75,4.3397393,0.9454266,3.9500792,1.854616,5.677752,1.5906998,1.1052489,rh850,0.29171187
6.75,99.0,4.410171,0.81711614,2.969169,1.7252532,5.5938683,1.5153292,1.1133407,rh850,0.30829984
6.75,99.25,4.157697,0.8104843,2.7315178,1.896251,5.6324606,1.7744236,1.0535332,rh850,0.31193763
6.75,99.5,4.226528,0.64221835,2.837707,1.6024039,5.749323,1.5731826,0.9506427,rh850,0.32700038
6.75,99.75,5.1868143,1.2668761,3.279186,1.9507303,5.4928746,1.7443944,1.3137721,rh850,0.27145886
6.75,100.0,2.9771197,0.7878782,3.457197,1.7226869,5.472747,2.0350876,1.2683045,rh850,0.30882797
7.0,66.5,1.9974259,1.6734055,2.3712823,1.6644235,15.618213,1.1245818,1.4006717,rh850,0.6041861
7.0,66.75,2.3127842,1.2000183,3.1145697,1.4884225,15.522638,1.0822889,1.7225927,rh850,0.58701557
7.0,67.0,2.28293,1.8769884,2.409138,1.7182355,15.666558,1.238867,1.4800981,rh850,0.5873605
7.0,67.25,2.1079242,1.8452729,2.5773892,1.7696843,15.182721,1.2968292,1.4535576,rh850,0.57875586
7.0,67.5,2.1155114,1.8128871,2.5499349,1.5126857,16.048677,1.2395419,1.1799821,rh850,0.6065439
7.0,67.75,1.6008285,1.8408743,2.9786465,1.7226648,15.150734,1.0191823,1.6158652,rh850,0.5843208
7.0,68.0,1.6814083,2.0651248,2.5319917,1.9584737,15.590461,1.1811937,1.6194289,rh850,0.58548945
7.0,68.25,2.0554547,1.7701958,2.073344,1.8847171,16.071377,1.5318178,1.3142798,rh850,0.6018975
7.0,68.5,2.1817455,1.5397463,2.4586792,1.8139786,15.354893,1.4647028,1.5094248,rh850,0.58332235
7.0,68.75,1.2358953,1.7283329,2.263441,1.8819606,14.814318,1.2438653,1.4898021,rh850,0.60080093
7.0,69.0,1.6812382,1.7656798,2.643899,1.8382742,14.901949,1.4067203,1.2331676,rh850,0.58505714
7.0,69.25,1.6352099,2.0408387,2.5543354,1.9545499,14.527514,1.63043,1.4358342,rh850,0.5635469
7.0,69.5,1.993319,1.9444252,3.3177216,1.9054841,15.358803,1.7134032,1.0295765,rh850,0.56336254
7.0,69.75,2.0519571,1.8619287,1.8054606,1.8937291,15.332881,1.7658508,1.7734636,rh850,0.578921
7.0,70.0,2.294967,2.038388,2.7377238,1.9008142,15.702908,2.0117373,1.4751781,rh850,0.5575977
7.0,70.25,1.8026636,2.418219,2.572646,1.8946009,15.891546,2.0938826,1.1558657,rh850,0.571034
7.0,70.5,2.2539387,2.55519,3.2226279,1.5744908,14.470344,2.58921,1.0143113,rh850,0.5227704
7.0,70.75,1.3882833,3.4234009,3.1006515,1.5919865,15.806332,2.4326808,1.3718972,rh850,0.54288876
7.0,71.0,2.1281242,2.375708,3.1810682,1.9932581,15.423252,2.1686177,1.3627241,rh850,0.5386577
7.0,71.25,2.0649605,3.0479124,2.6684077,1.9695282,15.242562,2.4275582,1.1889997,rh850,0.53277177
7.0,71.5,2.3108594,2.6114848,2.8436596,1.8500844,15.32099,2.321906,1.2089537,rh850,0.53818405
7.0,71.75,2.289792,2.9876344,3.0051458,2.0010178,15.3924465,2.287837,1.1878715,rh850,0.52801114
7.0,72.0,2.309857,2.9935775,3.188426,2.053351,15.298504,2.3247547,1.156458,rh850,0.5216894
7.0,72.25,2.25001,2.7809296,3.190318,1.8412362,14.738521,2.3662543,1.4281404,rh850,0.5154156
7.0,72.5,2.0372744,1.9891989,2.768083,2.016259,14.84074,2.3665812,1.4047161,rh850,0.5411815
7.0,72.75,2.2500608,2.288513,5.7470975,1.9994233,15.559833,2.9089215,1.733685,rh850,0.4789478
7.0,73.0,2.4974473,2.617132,6.903095,1.8300617,15.436601,3.685394,1.8083209,rh850,0.44386044
7.0,73.25,2.4843118,1.7843392,7.468318,2.1171486,15.8456135,3.1457744,2.4919124,rh850,0.44840893
7.0,73.5,2.7706637,2.809152,6.3716955,2.7424977,15.80926,2.993837,5.248069,rh850,0.40803173
7.0,73.75,3.3909507,3.1020582,5.528209,2.8598807,15.379924,2.9313633,6.0381923,rh850,0.3920392
7.0,74.0,3.3562427,3.892324,4.873166,2.8972468,16.06498,3.1186812,5.939318,rh850,0.40020415
7.0,74.25,3.5692973,2.9240232,5.1312284,2.8135924,14.37054,3.0091553,4.687571,rh850,0.39365506
7.0,74.5,3.3805797,3.5856373,3.9610846,3.1200485,16.76566,2.4606416,6.3242493,rh850,0.4233977
7.0,74.75,3.400367,4.199877,4.338967,3.340325,15.791852,3.1049137,5.4953647,rh850,0.39806375
7.0,75.0,3.3512788,3.2208493,3.5765579,2.918527,15.328222,2.8954258,6.4277062,rh850,0.406384
7.0,75.25,3.8963535,3.646113,4.018689,2.9389815,15.266266,3.0301702,5.4631014,rh850,0.39901716
7.0,75.5,4.605755,5.1230106,4.901119,3.55441,14.486756,2.9783986,6.1342506,rh850,0.34670833
7.0,75.75,3.6372325,4.5246487,5.620065,3.2377932,14.738746,3.0717328,3.9646266,rh850,0.3799151
7.0,76.0,3.093026,4.705773,6.119794,3.0658507,15.471535,3.0545495,3.2456326,rh850,0.39920196
7.0,76.25,3.1482568,3.3234076,5.139735,3.1371427,12.300833,2.606173,3.758522,rh850,0.36813334
7.0,76.5,3.774027,4.0492153,4.9546895,3.4708092,12.254681,2.6401854,3.0510552,rh850,0.3583799
7.0,76.75,3.0166886,3.2365487,5.5604987,3.228986,13.81461,2.642615,3.3263319,rh850,0.39667204
7.0,77.0,3.7691345,4.443252,4.6309958,2.875143,10.712061,2.8634267,2.6695228,rh850,0.3351338
7.0,77.25,4.2405777,5.3987894,6.5819435,2.187201,12.072419,3.7737808,2.1520984,rh850,0.33159783
7.0,77.5,3.8108208,4.721463,4.2359896,2.370565,12.290491,3.3851655,2.5272734,rh850,0.36862144
7.0,77.75,3.4219275,5.1977177,4.068728,2.3812265,11.95708,3.2589817,2.9260893,rh850,0.36002558
7.0,78.0,3.241456,4.0611157,5.1902676,2.508991,12.426903,2.714215,2.6353407,rh850,0.37911993
7.0,78.25,2.395503,2.9185445,4.6726856,2.5720572,12.650796,2.7757127,3.1818185,rh850,0.405902
7.0,78.5,3.0229115,2.9881961,3.6107268,2.5109553,11.443835,3.101792,3.303046,rh850,0.38169703
7.0,78.75,3.0587676,2.5156975,3.518495,2.0473497,10.313065,2.7389174,2.9788537,rh850,0.37955946
7.0,79.0,2.7971916,2.48556,3.0736933,2.5426857,11.228797,3.2575884,2.8877492,rh850,0.39715245
7.0,79.25,2.6536326,2.2358382,3.398935,2.1297455,11.394761,2.9520955,3.3745198,rh850,0.40493792
7.0,79.5,3.2335966,2.165227,3.3179793,1.9696617,8.859402,3.1579776,2.7775486,rh850,0.34768122
7.0,79.75,2.5395417,1.6453664,3.6492858,2.0905051,9.822606,3.2730074,3.8253,rh850,0.3658924
7.0,80.0,2.9850712,1.9658176,4.2050247,2.4562583,10.358518,3.6946619,3.2140636,rh850,0.3586817
7.0,80.25,4.206452,1.5002414,4.284628,2.2060802,6.2292857,5.471831,6.6472116,t2m,0.2176151
7.0,80.5,4.7085586,2.8268974,8.705481,4.080537,22.160925,8.863686,6.9448333,rh850,0.380178
7.0,80.75,4.5107765,1.8730881,7.2413907,2.735021,27.199873,11.256067,9.961495,rh850,0.41989556
7.0,81.0,2.4141734,1.3363392,4.1711445,2.4622974,8.297868,6.209954,5.936286,rh850,0.26916602
7.0,81.25,2.259936,2.1884902,4.903944,2.2728481,8.185181,4.6237354,5.030526,rh850,0.27779654
7.0,81.5,1.5915306,1.7644614,3.0668273,1.5627359,8.669293,3.0270076,3.9826334,rh850,0.36634186
7.0,81.75,2.7220042,2.5533984,3.5137372,1.5971031,9.64997,3.5645432,3.3584876,rh850,0.3579466
7.0,82.0,2.5895724,2.8118722,3.3360379,1.3713875,10.270833,3.5597374,2.3454387,rh850,0.39075062
7.0,82.25,2.0800679,1.3281045,2.4839327,1.4766026,10.556704,2.5223355,2.1175442,rh850,0.4678293
7.0,82.5,2.179854,1.8336902,3.298171,1.3976092,10.908394,2.8250756,1.8837311,rh850,0.44841564
7.0,82.75,1.8737828,1.0907139,2.81638,1.6526039,11.021648,2.276479,1.7116827,rh850,0.49108878
7.0,83.0,2.495316,2.6951177,2.4588737,1.4946885,10.441306,2.8568606,2.0985124,rh850,0.4254694
7.0,83.25,1.6944144,0.86751705,3.21303,1.5573088,10.245093,2.144253,1.4479533,rh850,0.48395374
7.0,83.5,1.6982701,0.93796957,2.5239043,1.6670432,10.720851,2.4766483,1.6106503,rh850,0.495525
7.0,83.75,3.3605044,2.2757833,3.4491045,1.5222313,10.48299,2.617155,1.6993425,rh850,0.41260064
7.0,84.0,2.3828783,1.5820216,3.6186614,1.6366311,9.229404,3.0171106,2.1472762,rh850,0.39084488
7.0,84.25,2.4941688,1.9728333,2.4316778,1.4880491,9.937044,2.5237145,2.0485435,rh850,0.4340073
7.0,84.5,2.602292,2.6078043,2.9397004,1.2158661,9.3048,2.833636,1.8434892,rh850,0.39853367
7.0,84.75,2.8152335,2.2735598,2.808132,1.3377895,10.272769,2.4984314,1.6209784,rh850,0.4347913
7.0,85.0,2.8476887,0.90040475,3.0174587,1.4299041,10.424841,2.3874383,1.3761326,rh850,0.4657301
7.0,85.25,2.864764,1.5184819,3.0489945,1.6007098,9.78245,2.7650816,1.347185,rh850,0.42666575
7.0,85.5,2.9844205,1.7048521,2.7184138,1.7872688,10.236091,2.7745218,1.3492953,rh850,0.43456385
7.0,85.75,2.5419552,3.4350379,2.9349785,1.7104117,10.008831,2.5536842,1.833227,rh850,0.4000632
7.0,86.0,2.9204652,3.7242444,2.6535447,1.155476,9.748103,2.7287538,1.601077,rh850,0.39736822
7.0,86.25,3.0709255,2.453373,3.056188,1.633088,10.455834,2.8725715,1.6629114,rh850,0.41483355
7.0,86.5,2.559343,3.1696327,2.9832075,1.8612964,10.015665,2.56308,1.4684905,rh850,0.40679827
7.0,86.75,2.6503673,1.2929766,2.3207328,1.5970672,10.097816,2.6205845,1.4191997,rh850,0.45901784
7.0,87.0,1.9690291,2.1924248,2.5006118,1.7783476,9.200933,2.3416147,1.2128661,rh850,0.43409178
7.0,87.25,2.8953922,1.5961258,3.102712,1.6424583,9.539225,2.7042289,1.3779052,rh850,0.41732457
7.0,87.5,3.5978103,3.5120456,3.1937563,1.31732,10.256204,2.2345126,1.4489455,rh850,0.4012506
7.0,87.75,3.1569033,3.0435705,3.0508397,1.4789301,9.2457485,2.5677524,1.797178,rh850,0.3798438
7.0,88.0,2.7045112,2.4097214,2.9254155,1.4425273,11.24605,1.868089,2.0276082,rh850,0.45671234
7.0,88.25,2.6634092,2.2974055,2.9621499,1.5932932,10.350764,1.9924488,2.1016905,rh850,0.4319809
7.0,88.5,2.397757,2.7571013,3.3188932,1.7369244,10.654495,2.0357664,1.9098842,rh850,0.42942935
7.0,88.75,1.7134112,3.7019114,2.1624305,2.0242498,9.519497,1.9239666,2.151111,rh850,0.41038367
7.0,89.0,2.674234,5.793861,3.0571797,1.4678419,9.199223,1.9104342,2.0780625,rh850,0.3513724
7.0,89.25,2.374081,2.6573942,3.0617132,1.7944682,8.12772,1.7804792,2.3604722,rh850,0.36683515
7.0,89.5,2.497659,2.939007,2.4954479,1.8963075,7.6292157,1.8030454,1.5495846,rh850,0.36660826
7.0,89.75,2.9718053,1.998588,2.4149435,1.4661976,8.116126,1.8228987,1.1925443,rh850,0.40614942
7.0,90.0,3.7575781,2.1435401,2.8411486,1.4771491,8.392098,1.8527,1.5575546,rh850,0.38108194
7.0,90.25,2.6672096,1.1603032,2.5415602,1.9397259,6.530165,1.8145604,1.6253982,rh850,0.35725108
7.0,90.5,2.9586344,3.951395,2.990941,1.5554975,8.080297,2.0294907,2.080757,rh850,0.34170476
7.0,90.75,2.5012655,2.8508444,2.641542,1.9545242,7.0757127,1.9518349,1.943105,rh850,0.33824608
7.0,91.0,3.041496,3.6906605,2.7430553,1.5945183,7.3561172,1.7163562,1.8805419,rh850,0.3340236
7.0,91.25,2.7138724,3.7201073,2.7632432,1.4032017,8.320224,1.656904,2.485403,rh850,0.36076134
7.0,91.5,2.8614154,5.5075293,2.7667353,1.5121466,9.032584,1.8307024,2.6826437,rh850,0.3448373
7.0,91.75,3.6127806,1.252532,1.7271029,1.8411481,9.444604,1.842435,1.9926649,rh850,0.43496928
7.0,92.0,2.5530763,4.5294824,2.2207568,1.8711003,8.419208,1.6457653,2.3543413,rh850,0.35684088
7.0,92.25,2.3430452,1.5169687,2.342818,1.4498235,9.136854,2.241343,1.9359146,rh850,0.43577793
7.0,92.5,1.8556349,3.498699,2.2326717,1.7505709,8.678402,1.8460263,2.179721,rh850,0.39372605
7.0,92.75,3.147818,1.1078377,2.2857356,1.7583064,8.902346,1.6714915,1.6093483,rh850,0.43462366
7.0,93.0,2.984748,1.2969966,2.5490258,2.302255,7.723837,1.8509587,1.7797195,rh850,0.3770017
7.0,93.25,3.5527284,1.0787414,2.940471,2.1101267,7.1500945,1.6641548,1.533646,rh850,0.35696998
7.0,93.5,2.2723885,1.7350082,3.3785856,1.9517174,6.819418,1.5398202,1.7183639,rh850,0.35123935
7.0,93.75,2.6234217,2.89471,2.9125586,2.0438967,6.770926,1.9006046,1.2636082,rh850,0.33174995
7.0,94.0,3.0173514,2.0829504,2.9360423,2.3602777,6.405984,1.7934806,1.4554806,rh850,0.3194755
7.0,94.25,3.35766,1.1117078,2.887943,2.093068,6.631165,1.5919579,1.6928189,rh850,0.34240705
7.0,94.5,2.6885097,0.8377179,3.3982587,2.1899624,6.729492,1.462885,2.0887065,rh850,0.34696093
7.0,94.75,2.1189213,1.8982939,3.1998794,2.2155857,6.4031444,1.4879018,1.8071103,rh850,0.3347028
7.0,95.0,3.151933,1.3255818,2.3625479,1.938162,6.7135954,1.480719,1.6885513,rh850,0.35976437
7.0,95.25,4.3862066,1.0857208,3.641795,2.60278,5.238134,1.9622035,1.6484139,rh850,0.25470793
7.0,95.5,3.5904536,1.2801646,2.737212,2.1786702,5.982696,1.7375815,1.3730475,rh850,0.31688306
7.0,95.75,3.6512494,0.97708774,2.419904,2.018652,6.7878556,1.6179827,2.1114635,rh850,0.34659865
7.0,96.0,4.320785,0.66057146,2.7691674,2.1833425,5.393979,1.9922255,1.3764671,rh850,0.2885015
7.0,96.25,4.26555,1.1337982,2.1259031,1.562171,6.387089,1.3458561,1.6397995,rh850,0.345993
7.0,96.5,3.5943737,0.99895203,2.3368607,1.8764194,5.821388,1.5041212,1.3937627,rh850,0.33215958
7.0,96.75,3.5548406,1.0117362,2.7010028,1.3131726,5.5040245,1.6218504,1.2258322,rh850,0.3250576
7.0,97.0,3.5438542,0.6492124,2.54867,1.7487938,6.1248064,1.3687562,1.2834476,rh850,0.35470057
7.0,97.25,2.6002624,0.6129238,3.024959,1.4937263,5.7310195,1.3512362,1.0305539,rh850,0.3616999
7.0,97.5,2.7193756,0.6795192,3.2253635,1.6528847,5.819518,1.2078778,0.99775153,rh850,0.3569755
7.0,97.75,3.1591573,0.47456524,2.9876983,1.7125055,5.4536242,1.2553846,1.0802823,rh850,0.33824667
7.0,98.0,3.1277924,0.6843247,2.696128,1.4593483,5.453142,1.4690108,0.809674,rh850,0.34734672
7.0,98.25,3.5395694,0.660824,3.3355215,1.369612,6.293669,1.2474858,1.3132445,rh850,0.35437474
7.0,98.5,3.7258737,0.86294264,3.5264084,1.8765702,5.860228,1.538079,1.2247745,rh850,0.31481424
7.0,98.75,4.562606,0.94420624,3.251099,2.0213249,5.8611655,1.752053,1.2438238,rh850,0.2984866
7.0,99.0,3.3417737,0.62912154,2.9721608,1.5893847,6.000918,1.4707878,0.86236763,rh850,0.35578886
7.0,99.25,4.2513595,0.633175,3.1905053,1.7244745,5.7237253,1.5606592,0.9084032,rh850,0.31812078
7.0,99.5,4.395816,0.8707248,2.871792,1.670964,5.828911,1.4019141,1.1503959,rh850,0.32043678
7.0,99.75,3.8015895,1.0162566,4.239969,1.4684927,5.388227,1.8479291,1.0886097,rh850,0.2858313
7.0,100.0,4.017144,1.3236723,4.1482835,1.3462831,5.2577767,2.2962346,2.2016778,rh850,0.25534257
7.25,66.5,2.4109468,1.1622187,2.9216788,1.3345255,16.249403,1.2476118,1.7276706,rh850,0.60062724
7.25,66.75,1.5367653,1.778331,2.341487,1.6880001,15.478027,1.0096326,1.5395721,rh850,0.6100481
7.25,67.0,1.8002498,2.0430114,2.894443,2.1408608,14.504092,1.0994534,1.5386328,rh850,0.557405
7.25,67.25,1.4574586,1.73512,2.0942914,1.5022818,16.726768,1.3541307,1.4866103,rh850,0.6346315
7.25,67.5,2.4918137,1.8717315,2.3008068,2.0603466,15.362722,1.3549852,1.4953486,rh850,0.5703045
7.25,67.75,1.9811424,1.1554594,2.5379386,1.8467716,14.731871,1.0839999,1.4653546,rh850,0.59396625
7.25,68.0,2.0737398,1.8048493,2.5680468,1.5045955,16.910337,1.4526983,1.1925458,rh850,0.6147691
7.25,68.25,2.0077963,1.7517112,2.2180712,1.9069515,15.702666,1.114298,2.0678341,rh850,0.5865917
7.25,68.5,2.6215484,1.7349031,2.452097,1.9166739,16.255985,1.5630181,1.1615801,rh850,0.58673567
7.25,68.75,2.0085444,1.5370613,2.8178637,1.9790428,15.6441145,1.6506917,1.3036673,rh850,0.58068085
7.25,69.0,2.4887109,2.3441129,2.6148705,2.104145,14.845488,1.2866666,1.5687177,rh850,0.5447343
7.25,69.25,2.0298913,1.9091363,3.0160766,1.9547069,15.705264,1.6321734,1.514344,rh850,0.5657192
7.25,69.5,2.508117,1.9946476,3.0824542,1.781436,15.243203,1.9836259,1.2495875,rh850,0.5474684
7.25,69.75,1.9075184,2.3292117,2.7820902,1.8032458,15.578434,2.2674537,1.5083822,rh850,0.55289066
7.25,70.0,1.874062,2.6190326,2.7730763,1.8028079,14.753084,2.086599,1.1524088,rh850,0.5451774
7.25,70.25,2.1554046,2.6528513,2.7703621,2.023712,15.388952,2.461441,1.190206,rh850,0.53726876
7.25,70.5,2.260782,2.8600073,3.0897653,1.8457389,15.196504,2.2899241,1.1006589,rh850,0.5305416
7.25,70.75,2.3400617,2.4668593,3.2542315,1.9617712,15.193884,2.1957085,1.3094642,rh850,0.5289985
7.25,71.0,2.1781635,2.239983,3.435608,1.8143514,15.322425,2.199838,1.4193408,rh850,0.5355673
7.25,71.25,2.4696338,2.302509,2.9590847,1.8522383,14.682674,2.2180824,1.7375145,rh850,0.52026117
7.25,71.5,2.0438235,2.6885798,2.6806135,1.7470787,14.769966,2.4160411,1.1551232,rh850,0.53706574
7.25,71.75,2.5154564,2.6310558,3.0538821,1.702541,15.375555,2.3052723,1.391572,rh850,0.53064287
7.25,72.0,2.4131603,3.0270715,1.8521994,1.720654,16.097149,2.5137784,1.0756283,rh850,0.5608833
7.25,72.25,2.5682328,3.083271,3.436587,1.7101331,15.273932,2.407557,1.2618111,rh850,0.5135558
7.25,72.5,2.221693,3.3368082,2.8383608,1.990846,14.361435,2.3129022,1.4256266,rh850,0.5041281
7.25,72.75,3.0132947,2.7759054,6.322299,1.911355,14.701595,3.6416845,1.167589,rh850,0.43841228
7.25,73.0,2.3463523,2.8033435,6.4910545,1.5608469,15.818306,3.6052082,1.5721486,rh850,0.4625606
7.25,73.25,2.527578,2.5808368,6.8602424,1.9829699,17.33925,3.2083318,3.4196665,rh850,0.45727226
7.25,73.5,3.1277988,2.272966,6.8058014,2.552287,16.626652,2.7479818,5.5803585,rh850,0.41866136
7.25,73.75,2.91021,2.0839968,5.2693486,3.036559,14.787248,2.6841853,5.1214557,rh850,0.41198137
7.25,74.0,3.8831253,2.5267925,4.7358413,3.1573842,14.271043,2.7934654,4.5492463,rh850,0.39733508
7.25,74.25,3.9934635,3.2127955,5.3415284,3.1178687,14.920287,3.2586832,4.7655916,rh850,0.3864337
7.25,74.5,3.9580238,4.2228217,4.7608924,3.0276318,17.445597,3.180682,5.6007023,rh850,0.41343853
7.25,74.75,3.836657,3.7018905,3.7619743,3.220695,16.227377,2.9674253,5.7303567,rh850,0.41137815
7.25,75.0,3.7182875,4.3769817,3.3244193,3.0014775,15.644512,3.0746038,6.1934886,rh850,0.3977374
7.25,75.25,4.729721,4.580203,5.4244184,2.9407115,14.970145,2.813092,5.4264135,rh850,0.36615515
7.25,75.5,3.8428612,3.4189308,4.842768,3.1883175,14.344699,2.883676,4.650275,rh850,0.38590556
7.25,75.75,3.7374463,2.5657516,4.5962725,3.2400346,14.295374,2.5766149,3.72873,rh850,0.41149345
7.25,76.0,4.314714,4.812635,4.971,3.8295655,13.176886,2.9701927,3.0925257,rh850,0.3545269
7.25,76.25,3.9485614,4.7393346,6.777243,2.9376724,14.782086,2.8987148,3.115593,rh850,0.37710166
7.25,76.5,4.2414503,4.7332835,6.165975,2.8292813,13.241565,3.202233,1.8488461,rh850,0.36515728
7.25,76.75,3.3222215,6.19857,6.269306,2.7303016,14.615602,3.1586394,2.910385,rh850,0.3727992
7.25,77.0,3.8919299,5.429538,5.27802,2.7852876,9.884016,3.467564,2.5680194,rh850,0.29677832
7.25,77.25,4.8592606,4.947397,7.005097,2.36731,11.1050625,3.3575578,1.8951092,rh850,0.31249475
7.25,77.5,4.347333,4.2569456,5.388472,2.68423,11.588368,3.3686259,2.3346322,rh850,0.34114933
7.25,77.75,3.7097795,5.511224,5.886955,2.2225912,12.956128,3.3743246,3.051423,rh850,0.35290852
7.25,78.0,2.661721,3.8078709,4.34171,2.3393192,12.563683,3.198881,3.0189233,rh850,0.39344984
7.25,78.25,2.966938,3.405415,4.8816824,2.5262814,10.756392,3.1533556,2.5181544,rh850,0.35607502
7.25,78.5,2.7551844,3.9395113,4.7363467,2.634668,12.098633,4.0121765,3.27049,rh850,0.3617254
7.25,78.75,3.4834306,3.26487,5.5534534,2.3290617,12.304791,3.4356215,2.6756926,rh850,0.37234306
7.25,79.0,3.1158047,2.4995456,4.7650743,2.3703945,11.896339,3.2065296,2.8486042,rh850,0.38747397
7.25,79.25,2.797295,3.1255193,5.138532,2.126299,11.684767,3.7311904,2.2234745,rh850,0.37904233
7.25,79.5,4.1949964,2.440877,4.544692,1.7749465,10.375319,3.340755,3.189885,rh850,0.34744835
7.25,79.75,2.8567972,1.7812884,5.716233,1.7854224,10.623054,3.4979308,3.6664672,rh850,0.35496324
7.25,80.0,4.455635,2.0589614,6.6706777,2.1308947,11.668153,3.8681269,4.06149,rh850,0.33419758
7.25,80.25,3.775081,1.1252838,4.550642,1.9983661,8.475759,3.9716892,3.7738607,rh850,0.30630824
7.25,80.5,3.97114,1.7374198,4.9475846,2.1908033,8.050392,7.139211,6.5714874,rh850,0.23261625
7.25,80.75,4.1079874,1.793168,4.544253,2.0562766,9.945474,7.970046,5.7998767,rh850,0.27460724
7.25,81.0,3.010298,1.4788129,3.3930228,2.0934825,10.648222,4.915106,3.7142978,rh850,0.36400142
7.25,81.25,2.8017051,2.140691,3.4680145,2.2048965,10.731821,4.8003244,5.3102555,rh850,0.34115076
7.25,81.5,1.4550486,1.5394683,3.4092462,1.6210841,8.998999,2.8915517,4.486318,rh850,0.36878547
7.25,81.75,2.2933934,2.3534608,3.60376,1.9658198,9.575206,2.892733,3.4318614,rh850,0.36663806
7.25,82.0,2.463898,1.3800213,3.1345258,1.5802611,10.230327,2.359795,2.765099,rh850,0.42779788
7.25,82.25,2.8008802,1.3536572,3.7664049,1.9496057,10.221261,2.9756432,2.011946,rh850,0.4075561
7.25,82.5,2.2319894,1.5449698,2.8717656,1.3370216,11.257492,2.3845627,2.1868784,rh850,0.4727123
7.25,82.75,2.8914926,1.4923446,3.1722994,1.6864771,10.339593,3.3752975,1.8119844,rh850,0.41743264
7.25,83.0,2.6828222,1.8362727,3.481433,1.5448322,10.545703,2.4178755,2.0354295,rh850,0.42965877
7.25,83.25,2.484718,2.1199224,3.0427642,1.5290716,10.84285,2.5210881,2.0889084,rh850,0.44024152
7.25,83.5,2.721659,2.2649314,2.6324337,1.2029927,10.209351,2.7021735,2.1205966,rh850,0.42799076
7.25,83.75,2.1384175,1.1938845,2.4043176,1.2348473,10.7820215,2.4011538,1.779785,rh850,0.491557
